index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
11,5/31/2021,Ageng'a Dispensary (Samia),FXx0gjbN8Gh,14012,AMPATHPlus,Kenya,Busia County,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,54,17,1,4,28,7,0,0,26,10,0,0,0,0
12,5/3/2021,Ahmadiya Hospital,zK5jhRlWfuF,14012,AMPATHPlus,Kenya,Kakamega County,,,8,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
13,5/10/2021,Ahmadiya Hospital,zK5jhRlWfuF,14012,AMPATHPlus,Kenya,Kakamega County,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5/17/2021,Ahmadiya Hospital,zK5jhRlWfuF,14012,AMPATHPlus,Kenya,Kakamega County,,,14,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
15,5/24/2021,Ahmadiya Hospital,zK5jhRlWfuF,14012,AMPATHPlus,Kenya,Kakamega County,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5/31/2021,Ahmadiya Hospital,zK5jhRlWfuF,14012,AMPATHPlus,Kenya,Kakamega County,,,,,,,,,,,,,,,,,,,2,2,16,4,2,2,12,2,0,0,4,2,0,0,0,0
17,5/3/2021,AIC Biribiriet Dispensary,gyY8uDEGB4j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5/10/2021,AIC Biribiriet Dispensary,gyY8uDEGB4j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5/17/2021,AIC Biribiriet Dispensary,gyY8uDEGB4j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5/24/2021,AIC Biribiriet Dispensary,gyY8uDEGB4j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,5/31/2021,AIC Biribiriet Dispensary,gyY8uDEGB4j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
22,5/3/2021,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,5/10/2021,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,5/17/2021,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,2,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,5/24/2021,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,1,,8,8,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
26,5/31/2021,Ainabkoi (RCEA) Health Centre,puC1BTI46Yu,14012,AMPATHPlus,Kenya,Uasin Gishu County,1,1,3,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5/3/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5/10/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,5/17/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,5/24/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,5/31/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,,,9,,,,,,,,,,,,,,,,1,0,19,3,1,0,9,1,0,0,10,2,0,0,0,0
32,5/3/2021,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,5/10/2021,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,5/17/2021,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,5/24/2021,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,5/31/2021,Alale (AIC) Health Centre,IWHB63WvHEE,14012,AMPATHPlus,Kenya,West Pokot County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,5/3/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,5/10/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,1,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,5/17/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,,,10,6,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
40,5/24/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,5/31/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,,,,,,,,,,,,,,,,,,,1,0,19,17,1,0,6,5,0,0,4,3,0,0,0,0
42,5/3/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,5/10/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,,1,,,0,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
44,5/17/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,3,4,,,0,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
45,5/24/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,5/31/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,,,,,,,,,,,,,,,,,0,0,77,43,0,0,16,9,0,0,47,23,0,0,0,0
47,5/3/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,,6,25,8,,,3,,,,1,,,,,,3,1,,,,,,,,,,,,,,,,
48,5/10/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,,6,15,5,,,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,
49,5/17/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,2,4,30,10,,,1,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
50,5/24/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,4,2,10,16,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
51,5/31/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,1,2,8,8,,,,,,,,,,,,,,,31,32,876,456,31,32,215,74,0,0,661,382,0,0,0,0
52,5/3/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,,2,14,6,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
53,5/10/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,1,2,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5/17/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,,,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5/24/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,1,,1,2,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
56,5/31/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,135,71,10,8,79,44,0,0,55,26,0,0,0,0
57,5/3/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5/10/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,1,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5/17/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,,1,6,2,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
60,5/24/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,5/31/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,,,,,,,,,,,,,,,,,,,0,2,21,8,0,2,17,7,0,0,2,0,0,0,0,0
62,5/3/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,3,1,7,5,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
63,5/10/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,5/17/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,5/24/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,5/31/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,,,2,,,,,,,,,,,,,,,,1,2,61,24,1,2,47,17,0,0,14,7,0,0,0,0
67,5/3/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,6,3,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,5/10/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,,1,13,4,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
69,5/17/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,4,,21,5,,,1,1,,,1,1,,,,,,2,,,,,,,,,,,,,,,,
70,5/24/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,,,19,2,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
71,5/31/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,,,2,,,,,,,,,,,,,,,,29,24,698,344,9,6,72,33,20,18,626,311,0,0,0,0
72,5/3/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,1,,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5/10/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5/17/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,5/24/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,5/31/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,,,,,,,,,,,,,,,2,3,74,31,1,1,8,2,0,3,61,29,0,0,0,0
77,5/3/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,22,8,,,,2,,,1,2,,,,,,3,,,,,,,,,,,,,,,,
78,5/10/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,14,1,,,,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
79,5/17/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,5/24/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5/31/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,4,2,11,3,,,1,2,,,,,,,,,2,,13,16,296,140,11,15,102,67,0,0,186,72,0,0,0,0
82,5/3/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,,1,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,5/10/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,2,2,9,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
84,5/17/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,,2,14,10,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
85,5/24/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,1,2,25,9,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
86,5/31/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,1,,7,4,,,,,,,,,,,,,,,20,28,409,207,19,27,113,62,1,1,274,136,0,0,0,0
87,5/3/2021,AP Line Dispensary,pXZta4blytq,14012,AMPATHPlus,Kenya,Kakamega County,,,31,2,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
88,5/10/2021,AP Line Dispensary,pXZta4blytq,14012,AMPATHPlus,Kenya,Kakamega County,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,5/17/2021,AP Line Dispensary,pXZta4blytq,14012,AMPATHPlus,Kenya,Kakamega County,,1,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,5/24/2021,AP Line Dispensary,pXZta4blytq,14012,AMPATHPlus,Kenya,Kakamega County,,,39,9,,,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,
91,5/31/2021,AP Line Dispensary,pXZta4blytq,14012,AMPATHPlus,Kenya,Kakamega County,1,1,40,8,,,1,,,,1,,,,,,,,6,6,301,118,6,6,84,41,0,0,217,77,0,0,0,0
92,5/3/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,5/10/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,5/17/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,5/24/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,5/31/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,,,,,,,,,,,,,,,1,1,34,14,1,1,13,3,0,0,21,11,0,0,0,0
97,5/3/2021,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,1,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,5/10/2021,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,3,1,5,2,,,,,,,,,0,0,,,,1,,,,,,,,,,,,,,,,
99,5/17/2021,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,1,,18,5,,,1,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,
100,5/24/2021,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,,1,18,7,,,1,,,,1,,0,0,,,,,,,,,,,,,,,,,,,,
101,5/31/2021,Approved Dispensary,A3IpxcyxV9h,14012,AMPATHPlus,Kenya,Kakamega County,,,7,1,,,,,,,,,0,0,,,,,11,15,227,96,10,13,44,11,1,2,183,85,0,0,0,0
102,5/3/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5/10/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5/17/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5/24/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5/31/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,,,,,,,,,,,,,,,,,0,1,20,8,0,1,20,8,0,0,0,0,0,0,0,0
107,5/3/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5/10/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5/17/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5/24/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5/31/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5/3/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,0,0,17,6,,,3,1,,,3,1,,,,,,,,,,,,,,,,,,,,,,
113,5/10/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,,1,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5/17/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,,,20,6,,,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,
115,5/24/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,,,19,8,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
116,5/31/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,,,,,,,,,,,,,,,,,,,4,7,104,20,4,7,57,7,0,0,47,13,0,0,0,0
117,5/3/2021,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5/10/2021,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5/17/2021,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5/24/2021,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,19,5,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
121,5/31/2021,Banja Health Centre,Asiu3Msretk,14012,AMPATHPlus,Kenya,Vihiga County,,,2,3,,,,,,,,,,,,,,,13,11,151,70,13,11,49,18,0,0,101,52,0,0,0,0
122,5/3/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,5/10/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,5/17/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,5/24/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
126,5/31/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
127,5/3/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,5/10/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,3,3,,,0,1,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
129,5/17/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,,3,,,0,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
130,5/24/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,5/31/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5/3/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,11,5,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
133,5/10/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
