index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
17,7/5/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7/12/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7/19/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7/26/2021,Akichelesit Dispensary,jENzK3UPZdA,14012,AMPATHPlus,Kenya,Busia County,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,4,1,0,11,3,0,0,7,1,0,0,0,0
21,7/5/2021,Akukuranut Drop Off Point,b4KYUIrpGLo,14012,AMPATHPlus,Kenya,Busia County,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7/12/2021,Akukuranut Drop Off Point,b4KYUIrpGLo,14012,AMPATHPlus,Kenya,Busia County,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7/19/2021,Akukuranut Drop Off Point,b4KYUIrpGLo,14012,AMPATHPlus,Kenya,Busia County,0,0,69,0,0,0,3,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7/26/2021,Akukuranut Drop Off Point,b4KYUIrpGLo,14012,AMPATHPlus,Kenya,Busia County,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,1,0,0,12,1,0,0,9,0,0,0,0,0
25,7/5/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,0,1,12,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7/12/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,0,0,8,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7/19/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,0,0,15,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7/26/2021,Alale Health Centre,PicT9BT2EVv,14012,AMPATHPlus,Kenya,West Pokot County,0,0,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,19,1,0,11,6,0,0,0,9,0,0,0,0
29,7/5/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7/12/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,7/19/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,7,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,7/26/2021,Alphima Medical Clinic,vIEUICFg2ax,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,47,0,0,10,7,0,0,64,36,0,0,0,0
33,7/5/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7/12/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,1,0,15,8,0,0,2,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7/19/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,1,2,21,9,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7/26/2021,Alupe Sub County Referral Hospital,YAAfNu5mPkN,14012,AMPATHPlus,Kenya,Busia County,2,4,15,6,0,0,4,1,0,0,4,1,0,0,0,0,1,1,31,30,866,449,31,30,203,144,0,0,661,303,0,0,0,0
37,7/5/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,7/12/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,7/19/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,7/26/2021,Amaase Dispensary,y970BRCblm2,14012,AMPATHPlus,Kenya,Busia County,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,136,73,10,8,80,47,0,0,55,26,0,0,0,0
41,7/5/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,7/12/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7/19/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7/26/2021,Amakuriat Dispensary,f6pRoNrH31Q,14012,AMPATHPlus,Kenya,West Pokot County,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,10,0,2,9,0,0,0,12,8,0,0,2,0
45,7/5/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7/12/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,7/19/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,7/26/2021,Among'ura Community Dispensary,CAqv1omGcks,14012,AMPATHPlus,Kenya,Busia County,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,24,0,2,40,13,0,0,20,9,0,0,0,0
49,7/5/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,7/12/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,1,3,38,8,0,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,7/19/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,7,4,32,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,7/26/2021,Amukura Health Centre,lPtKlICjPxX,14012,AMPATHPlus,Kenya,Busia County,0,0,51,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,28,23,697,339,6,4,39,22,22,19,658,317,0,0,0,0
53,7/5/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,7/12/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,7/19/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,7/26/2021,Amukura Mission Health Centre,t7QovwGLDdG,14012,AMPATHPlus,Kenya,Busia County,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,79,27,3,3,21,8,0,0,58,19,0,0,0,0
57,7/5/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,21,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,7/12/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,7/19/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,7/26/2021,Andersen Medical Centre,TddcNdoxqhp,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,2,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,13,292,145,9,12,94,48,2,1,197,97,0,0,0,0
61,7/5/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,7/12/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,7/19/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,7/26/2021,Angurai Health Centre,YEv8donVGqk,14012,AMPATHPlus,Kenya,Busia County,1,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,407,208,16,25,104,58,2,0,289,144,0,0,0,0
65,7/5/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,7/12/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,7/19/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,7/26/2021,Apokor Dispensary,sbFUP805zWE,14012,AMPATHPlus,Kenya,Busia County,0,0,9,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,34,16,1,1,13,7,0,0,21,9,0,0,0,0
69,7/5/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,7/12/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,7/19/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,7/26/2021,Arror Health Centre,MMwJQFmcWq7,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,11,0,1,25,11,0,0,0,0,0,0,0,0
73,7/5/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,7/12/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,7/19/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,7/26/2021,Assumption Sisters Dispensary,EY55JylX4SC,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,7/5/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,7/12/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,7/19/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,7/26/2021,Bahai Dispensary,LJWFEcg7hmT,14012,AMPATHPlus,Kenya,Bungoma County,0,0,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,7,106,21,4,7,59,8,0,0,47,13,0,0,0,0
81,7/5/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,7/12/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7/19/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,7/26/2021,Baraka Medical Clinic (Trans Nzoia East),MbMHtb4LFlu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,7/5/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,7/12/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,7/19/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,7/26/2021,Barsombe Dispensary,bR95hCnPIDU,14012,AMPATHPlus,Kenya,Uasin Gishu County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,7/5/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,7/12/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,14,8,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,7/19/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,7/26/2021,Bidii Health Centre,AbFl2G2sQPD,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,68,27,2,2,40,14,0,1,25,13,0,0,0,0
93,7/5/2021,Bikeke Health Centre,knQCXqV1T2E,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7/12/2021,Bikeke Health Centre,knQCXqV1T2E,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,6,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,7/26/2021,Bikeke Health Centre,knQCXqV1T2E,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,9,155,69,7,7,116,51,1,2,36,16,0,0,3,2
96,7/5/2021,Biretwa health centre,vXv0uxOyzte,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,7/12/2021,Biretwa health centre,vXv0uxOyzte,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7/19/2021,Biretwa health centre,vXv0uxOyzte,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7/26/2021,Biretwa health centre,vXv0uxOyzte,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,0,1,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,32,13,1,3,32,13,0,0,0,0,0,0,0,0
100,7/5/2021,Bituyu Dispensary,LmzDEHTbI2m,14012,AMPATHPlus,Kenya,Bungoma County,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7/12/2021,Bituyu Dispensary,LmzDEHTbI2m,14012,AMPATHPlus,Kenya,Bungoma County,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7/19/2021,Bituyu Dispensary,LmzDEHTbI2m,14012,AMPATHPlus,Kenya,Bungoma County,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7/26/2021,Bituyu Dispensary,LmzDEHTbI2m,14012,AMPATHPlus,Kenya,Bungoma County,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,18,4,0,0,3,0,0,0,0,0
